protein_id,n_samples,std_r2_mean,std_r2_std,04_r2_mean,04_r2_std,difference,std_scores,04_scores
Q16739,93,0.40304945102281353,0.10952893113334237,0.3948025165665496,0.11340508273068356,-0.008246934456263955,"[0.25042188350731087, 0.4564831264210273, 0.5022433431401025]","[0.23614773550060064, 0.45381822284103257, 0.49444159135801535]"
P47745,171,0.6500503965804701,0.06052674352916775,0.6418108235662597,0.05162825745456921,-0.00823957301421041,"[0.5707127663258283, 0.7175469917585207, 0.6618914316570614]","[0.571984020404127, 0.695200659376108, 0.658247790918544]"
Q9GZQ6,77,0.4511608566223786,0.24557476936016231,0.44298020479742073,0.2540274639316716,-0.008180651824957863,"[0.773481199517893, 0.17800671910397148, 0.40199465124527123]","[0.7661100395367606, 0.14545477450826294, 0.41737580034723865]"
Q865E1,63,0.14490724949003794,0.36284791491899626,0.13673008564922554,0.3709346032786018,-0.008177163840812407,"[0.2990806808717593, -0.35604362938707745, 0.49168469698543193]","[0.27768940856774094, -0.3713413625541915, 0.5038422109341272]"
P19091,49,0.606502095506516,0.028910139441055745,0.5983402365517132,0.015439273903128659,-0.008161858954802814,"[0.5660453001320855, 0.6318422467847726, 0.62161873960269]","[0.5768766604377549, 0.6125423190175261, 0.6056017301998586]"
Q9BXA7,544,-0.016380342971839063,0.16825145469342712,-0.02444766293632139,0.17062423891646736,-0.008067319964482327,"[0.0720544829732559, -0.25190193566800656, 0.13070642377923347]","[0.0565601605361834, -0.26179477562429887, 0.1318916262791513]"
P04049,423,0.5666658974807485,0.06771832364959848,0.5586243159439181,0.06723804590100778,-0.008041581536830322,"[0.646955069336526, 0.481311868967237, 0.5717307541384824]","[0.64608926494578, 0.48258326290793985, 0.5472004199780347]"
A9XFY4,46,0.36610930535433117,0.10941601677193247,0.3580803888043995,0.12293169309884436,-0.008028916549931653,"[0.27850759847533724, 0.29944635113145923, 0.520373966456197]","[0.2644283711536285, 0.2780589441879542, 0.5317538510716159]"
O15264,734,0.22121303613239884,0.09519038813407202,0.2131904102422935,0.08402065252420017,-0.008022625890105356,"[0.12237690501573129, 0.34978525116559966, 0.19147695221586558]","[0.1296888520195607, 0.3281519973444904, 0.18173038136282937]"
P47989,98,0.7025957476989539,0.09287385168739817,0.6946453741830495,0.09656135969382659,-0.00795037351590444,"[0.6882035644628659, 0.5967300098290873, 0.8228536688049087]","[0.6857090937546171, 0.5811039747491544, 0.817123054045377]"
P03887,67,0.5915999795712868,0.07959192312793748,0.5836515228928897,0.07121272238956632,-0.007948456678397164,"[0.6712621971503626, 0.6206365675531184, 0.4829011740103798]","[0.6576822606999968, 0.6057670692537027, 0.48750523872496976]"
O15392,30,0.6453711356690827,0.03137922198855951,0.6374526638300513,0.03551954943166472,-0.007918471839031382,"[0.6391979463770359, 0.6103998512440862, 0.6865156093861258]","[0.6263519501940074, 0.6005761635252481, 0.6854298777708985]"
Q16572,84,0.479910111517132,0.1495034303103699,0.4720364924756848,0.15938693854071498,-0.007873619041447177,"[0.631216837770604, 0.2763637483681348, 0.5321497484126572]","[0.6410608571728088, 0.25837568500814334, 0.5166729352461021]"
P30411,178,0.8688490959912999,0.006132469834075779,0.8609807399408402,0.00786016234252627,-0.007868356050459657,"[0.8768801193051841, 0.8676686818278597, 0.8619984868408559]","[0.8720051858453626, 0.8542358684376946, 0.8567011655394635]"
P19971,118,0.3096977931599654,0.24338409372307215,0.3018573751476529,0.2544042275284839,-0.0078404180123125,"[0.28999198304773643, 0.6171451981685611, 0.021956198263598625]","[0.2895270511875986, 0.6194197734831541, -0.003374699227794098]"
Q12830,59,0.19792753550709719,0.11552459234609937,0.1901014696621887,0.15620184496906417,-0.007826065844908497,"[0.3429055233133127, 0.190668400133993, 0.06020868307398586]","[0.3739244207563016, 0.20428130641683706, -0.007901318186572581]"
Q9NXA8,98,0.6852720563625762,0.09332041746617079,0.6774516797359031,0.08741638532285244,-0.007820376626673009,"[0.556285645695057, 0.7739505851678787, 0.7255799382247927]","[0.5538262461247236, 0.7392919230015634, 0.7392368700814224]"
Q6B0I6,62,0.1704951541274119,0.1802755845776183,0.16270231715019645,0.21954273363751786,-0.007792836977215445,"[0.2724872385309046, -0.08285488638293259, 0.32185311023426366]","[0.2569802967964766, -0.140624620779237, 0.37175127543334974]"
P25024,72,0.8017213582360633,0.043248663962464184,0.793936256393732,0.044526007002616594,-0.007785101842331277,"[0.8628841960238024, 0.7711106627258855, 0.7711692159585022]","[0.8543969410335941, 0.7789449153224048, 0.7484669128251971]"
Q8TDS5,51,0.5929472054106159,0.14884108092717277,0.5851629818497844,0.15250335579487542,-0.007784223560831416,"[0.7393884399386199, 0.38878108543732115, 0.6506720908559064]","[0.7268769796444772, 0.3735090816554567, 0.6551028842494193]"
X5EH84,59,0.3841154652880478,0.1650066224792097,0.37636966295088087,0.16881851871606332,-0.007745802337166929,"[0.532889084695338, 0.15403477060706738, 0.46542254056173793]","[0.5217110365469025, 0.13966711268377152, 0.4677308396219686]"
P10980,130,0.5081970031984424,0.13744885756720526,0.5004708626088951,0.15143969010532188,-0.007726140589547348,"[0.6485446159546968, 0.5544929068955541, 0.32155348674507656]","[0.6452904907801735, 0.5647044752990922, 0.29141762174741936]"
P49759,252,0.27137848215020427,0.007190188077503795,0.2636702716135333,0.012716897630735437,-0.0077082105366709786,"[0.2815454877189342, 0.26614596524275813, 0.26644399348892045]","[0.28162785233609433, 0.2538410701925675, 0.255541892311938]"
P07451,171,0.42278293502436187,0.014273216163464879,0.4150907987841743,0.018803975100098336,-0.007692136240187553,"[0.42981280124589083, 0.43565466677115905, 0.4028813370560357]","[0.4092469792533413, 0.4404798300678443, 0.39554558703133735]"
O76074,472,0.7331855432214893,0.029830851319214053,0.7255435335939957,0.02559555509536647,-0.007642009627493618,"[0.7565067946506983, 0.751970097083877, 0.6910797379298927]","[0.73524930949632, 0.7508907631353255, 0.690490528150342]"
Q9NQU5,57,0.006486260888200442,0.18821078027973723,-0.0011293536362273853,0.19048752043689293,-0.007615614524427827,"[0.2696143915889102, -0.15982887416833647, -0.09032673475597242]","[0.2665342676838799, -0.1613312710394894, -0.10859105755307263]"
Q9P2K8,103,0.5993112920897637,0.08399486740392856,0.591730268692285,0.08016791370276702,-0.007581023397478792,"[0.7044141785928311, 0.5946946385201283, 0.4988250591563318]","[0.6871608444779185, 0.5970253145571263, 0.49100464704181024]"
A5H660,96,0.5764762054290544,0.038059178040475455,0.5689044714745063,0.0381192584035778,-0.007571733954548132,"[0.6255731888318932, 0.5710291852738523, 0.5328262421814178]","[0.6223132434571492, 0.5485439091202071, 0.5358562618461624]"
P50053,71,0.3235865191727832,0.230057843863383,0.316056390758112,0.23089800487220266,-0.007530128414671211,"[0.4975781634238803, 0.47467702190169336, -0.0014956278072240092]","[0.5031532979801342, 0.4542769891404831, -0.009261114846281338]"
Q96LD8,536,0.09330636313031915,0.04063964928930069,0.08578211291259841,0.037429401823087446,-0.00752425021772074,"[0.03586417712295942, 0.12039402674833455, 0.12366088551966348]","[0.03384160040543216, 0.10291621889466096, 0.1205885194377021]"
Q8RL90,85,0.44435522923802645,0.08274495330241084,0.43684646857636755,0.08864081081127194,-0.0075087606616588976,"[0.4869648841137165, 0.5174347433461082, 0.3286660602542546]","[0.4654583510262603, 0.5282373113560668, 0.3168437433467757]"
P17752,46,-0.21502171611622067,0.2976367362877281,-0.22250328587821563,0.31880883120941467,-0.007481569761994961,"[-0.5203518895053492, -0.3132780396194301, 0.18856478077611727]","[-0.5749665165765652, -0.2897585480808529, 0.19721520702277118]"
Q8CA95,49,0.6168114377445858,0.09719321783308324,0.6094162188839191,0.10774916192750911,-0.007395218860666741,"[0.7408888933766772, 0.5035538545916278, 0.6059915652654524]","[0.737927289151787, 0.4742487562759966, 0.6160726112239737]"
O35491,100,0.13203441915906466,0.05273040124574248,0.12466991948187174,0.06526796245094126,-0.007364499677192923,"[0.16997428794524239, 0.16866275443933176, 0.05746621509261984]","[0.1596576201066746, 0.1811473878510248, 0.033204750487915824]"
Q9Y6F8,42,-0.2754126689262781,0.12170439890786296,-0.2827475784925802,0.16121221800068994,-0.007334909566302117,"[-0.30361823438678615, -0.40835163410482744, -0.1142681382872206]","[-0.34434565073683543, -0.44204937606377603, -0.06184770867712919]"
Q9NZ45,75,0.5968214292860009,0.12415482413326327,0.5896070386554437,0.14080062258258544,-0.007214390630557177,"[0.6603871847093865, 0.7067818991657667, 0.4232952039828496]","[0.6622182428982841, 0.7138720837372683, 0.39273078933077876]"
P43140,264,0.3399564248863773,0.037769037235044815,0.33274257978045824,0.0348013068566078,-0.007213845105919048,"[0.31838775309413425, 0.3084223893779636, 0.3930591321870339]","[0.30357808427628175, 0.3129915988774692, 0.3816580561876237]"
Q8TDQ0,34,0.9150878760093478,0.006317961633474874,0.907908076068292,0.004865215123102108,-0.007179799941055776,"[0.921910517377135, 0.9066801934112201, 0.9166729172396886]","[0.9039167797130823, 0.9147573458158959, 0.9050501026758979]"
P00746,94,0.47173127368634266,0.07174820579291398,0.46456181309705896,0.07609859112714734,-0.007169460589283694,"[0.41925747068571617, 0.573178430808759, 0.4227579195645529]","[0.4193312122901217, 0.5717474269697806, 0.40260680003127436]"
P49761,693,0.4370971723356502,0.0831290286528396,0.42998053446000783,0.08472199202603621,-0.007116637875642373,"[0.45328250632288036, 0.5298468542334522, 0.32816215645061797]","[0.45717507401982804, 0.5174380352893404, 0.31532849407085517]"
Q9H093,65,-0.05128560505831348,0.012564916473371844,-0.05839435143481057,0.007404592170157486,-0.00710874637649709,"[-0.03958621990782829, -0.06871799936068657, -0.045552595906425575]","[-0.06864531649330186, -0.05512096618614426, -0.05141677162498559]"
P22894,224,0.4555800605983342,0.010885965050655495,0.44848838793975077,0.009899252769884776,-0.007091672658583459,"[0.4630678681160132, 0.4401868690260796, 0.46348544465290986]","[0.4623937244537929, 0.44294071805516366, 0.44013072131029574]"
Q05469,77,-0.27614659134287983,0.2054110183016365,-0.28323127836368994,0.20854499358684084,-0.00708468702081011,"[-0.2491648059153695, -0.03914892723031871, -0.5401260408829514]","[-0.23515294056814362, -0.0552726762369633, -0.559268218285963]"
P14598,35,0.6776549393085737,0.05708589004979613,0.6706112666650168,0.06877335102497577,-0.007043672643556875,"[0.5974921609951713, 0.7260215559198081, 0.7094511010107416]","[0.5742946459973031, 0.7304739417475734, 0.707065212250174]"
P04818,192,0.5412420598283457,0.043245940365069784,0.5342051260186843,0.04534481905278101,-0.0070369338096614165,"[0.4801237700854212, 0.5698690993031743, 0.5737333100964417]","[0.4703583459740005, 0.5609400258137529, 0.5713170062682993]"
P10636,175,0.26880036954892794,0.0673758692385335,0.2618094665465068,0.08172007401153294,-0.006990903002421167,"[0.3640746826822515, 0.21999463427203603, 0.22233179169249628]","[0.37709108898559063, 0.211230269203057, 0.19710704145087266]"
Q96C86,31,0.6961791918471222,0.10623229671175158,0.68920277692374,0.09860825247253355,-0.00697641492338219,"[0.639429103375996, 0.8450221649719543, 0.6040863071934165]","[0.6372693205452309, 0.8272523684997162, 0.603086641726273]"
P08473,176,0.27655758979158634,0.1242652551002962,0.26962520789977984,0.113981652222512,-0.006932381891806505,"[0.12026635734523106, 0.4242917714045753, 0.2851146406249526]","[0.1368618676086677, 0.4151785091458777, 0.2568352469447941]"
P19111,41,-0.12489641916178285,0.23209146097399566,-0.13174841729440023,0.2381415600925619,-0.006851998132617387,"[-0.37342435652919903, 0.18504217796234756, -0.18630707891849707]","[-0.35544225274765573, 0.19813039018723055, -0.23793338932277552]"
Q8NHU3,88,0.6675584701615415,0.0822581197073146,0.6607525640646773,0.09385411699208314,-0.006805906096864156,"[0.5575062614411823, 0.7552339375094154, 0.6899352115340268]","[0.5335022690360012, 0.7570643254428221, 0.6916910977152088]"
Q15759,134,-0.14188755194796934,0.09278327668595443,-0.14867141059222658,0.07465850108769162,-0.006783858644257235,"[-0.2685867504689945, -0.04898140570593412, -0.10809449966897944]","[-0.25008463275884063, -0.07252159895690546, -0.12340800006093366]"
Q5U3Y7,527,0.5409546661523051,0.014304678067909159,0.5342014636206899,0.018849032699062983,-0.0067532025316152655,"[0.5278914928203688, 0.5608635039863804, 0.5341090016501662]","[0.5235371568106315, 0.560690967302425, 0.5183762667490133]"
P28867,31,0.34329821641356295,0.1422441975174612,0.336546853272675,0.15296120992549428,-0.006751363140887978,"[0.539840940283245, 0.28215280041272084, 0.2079009085447231]","[0.5493189552503105, 0.26395018046429586, 0.19637142410341857]"
Q8TBX8,109,0.42130929430516834,0.1275537070500412,0.41456102625548513,0.10701865428288536,-0.006748268049683204,"[0.47536923956003785, 0.24523884391215478, 0.5433197994433123]","[0.4523362613812897, 0.2687511401374856, 0.5225956772476802]"
P47746,196,0.571545369929677,0.05986062048067041,0.5648393279866992,0.05197060441221415,-0.006706041942977747,"[0.6463939290108409, 0.568373254249228, 0.49986892652896175]","[0.6304769096329028, 0.5606596099695518, 0.5033814643576432]"
P19643,263,0.4701131677880559,0.07030003139140178,0.46341655670747883,0.07539072999415555,-0.006696611080577064,"[0.41360976910489433, 0.569207411362512, 0.4275223228967615]","[0.41253255773115394, 0.569998911381643, 0.4077182010096395]"
Q16513,756,0.4470840710038697,0.07126317329280159,0.44043069615602776,0.07378224495762216,-0.006653374847841953,"[0.5452932792865355, 0.3783867805227624, 0.4175721532023112]","[0.5419599428816386, 0.36881928524747876, 0.41051286033896595]"
P02766,127,0.4689673731561435,0.027773908338998246,0.4623293598031446,0.01568961522309162,-0.006638013352998906,"[0.46693107178101634, 0.5039557326179678, 0.43601531506944646]","[0.45148265959218936, 0.4845159989556216, 0.45098942086162275]"
Q92743,263,0.7101834452865267,0.02515270315003097,0.7035464577598672,0.024015131611075526,-0.006636987526659421,"[0.6846546032044332, 0.7014956780920807, 0.7444000545630662]","[0.6813284352877985, 0.6924100328905137, 0.7369009051012898]"
P14625,189,0.35386678085590423,0.04449519056683472,0.34729147461424786,0.05827305765218379,-0.006575306241656365,"[0.29488552073296037, 0.40234796623049507, 0.3643668556042574]","[0.26727360386080656, 0.4043731702325427, 0.37022764974939426]"
O75908,74,0.5874721257333253,0.08041216642907756,0.5809693326656199,0.0930225675097184,-0.0065027930677054036,"[0.6730143688550754, 0.6095937483431282, 0.47980826000177235]","[0.6685735685105961, 0.6221608644804124, 0.4521735650058514]"
Q9Y5Y9,59,0.5750351423701742,0.056102758192935746,0.5685686543665577,0.0556863770662879,-0.0064664880036164885,"[0.5871699941737132, 0.6368708698860637, 0.5010645630507456]","[0.5895470156735512, 0.6238167550213727, 0.4923421924047491]"
Q92793,517,0.6820834857684132,0.01309955504208305,0.6756278988880166,0.015426551262947908,-0.006455586880396602,"[0.6643409743217488, 0.686339551449658, 0.6955699315338327]","[0.6543726479567773, 0.6819977718138472, 0.6905132768934251]"
Q8JXU8,340,0.5944367011788448,0.04968329851072257,0.5880348418972122,0.03543937582223568,-0.006401859281632616,"[0.6641472483971785, 0.5671955546535072, 0.5519673004858487]","[0.6373323871597047, 0.571211544416004, 0.5555605941159277]"
Q6RI86,113,0.0586135955157339,0.02405314853826139,0.05228578555251088,0.01658733382949272,-0.006327809963223019,"[0.09180520114119961, 0.04846518899205943, 0.03557039641394266]","[0.06094631799481098, 0.06683555769780625, 0.029075480964915412]"
Q96DB2,140,0.24110196906667192,0.19264549048087348,0.23479315319370353,0.1862341919657794,-0.006308815872968387,"[0.04144195187797495, 0.1804005612464089, 0.5014633940756319]","[0.05773250723762757, 0.15446878382967777, 0.49217816851380525]"
Q96JM7,94,0.49742976948149825,0.06346069289036535,0.49112775556551097,0.06027629550496311,-0.006302013915987281,"[0.5144419974926725, 0.41260965029495, 0.5652376606568723]","[0.5191700168649364, 0.40739241269466286, 0.5468208371369339]"
P70536,63,0.24927414979948673,0.09415754201047194,0.24303281257092668,0.09722105496653848,-0.0062413372285600455,"[0.24431580807008102, 0.13651432894848814, 0.36699231237989105]","[0.2478639878054012, 0.12161976656654405, 0.3596146833408348]"
Q60490,90,-0.02251454543012695,0.0788649170983361,-0.028754840364028606,0.08265068962288948,-0.006240294933901658,"[-0.001410458020958183, 0.06177789327918959, -0.12791107154861225]","[0.012325934737229427, 0.04547281617468035, -0.1440632720039956]"
